project_id,project_name,category,status,latitude,longitude,coord_flag,start_year,completion_year,contract_amount,contractor,province,region,before_scene_count,after_scene_count,composite_valid,tight_ibi,tight_bui,tight_ndvi,tight_ndbi,tight_mndwi,tight_tcb,tight_tcg,tight_tcw,tight_ndti,broad_ibi,broad_bui,broad_ndvi,broad_ndbi,broad_mndwi,broad_tcb,broad_tcg,broad_tcw,broad_ndti,anywhere_ibi,anywhere_bui,anywhere_ndvi,anywhere_ndbi,anywhere_mndwi,anywhere_tcb,anywhere_tcg,anywhere_tcw,anywhere_ndti,before_thumb_url,after_thumb_url,signal_pattern,signal_interpretation
18GK0084,"CONSTRUCTION OF FLOOD CONTROL STRUCTURE ALONG IMBANG RIVER (BOTH STREAM), SILAY CITY, NEGROS OCCIDENTAL",Flood Control and Drainage,Completed,10.8319045,122.9778623,ok,2018,2018,83871927.03,SUPREME ABF CONST. & CONST. SUPPLY COMPANY INC. (25226) / SILVERGRACES CONSTRUCTION AND CONSTRUCTION SUPPLY (36158),,,3,471,False,-1.2314935349498932,-0.3330441348579722,0.31667274819991,-0.016371386658062148,-0.3474684821179014,0.34022037817377876,-0.021376379407630628,-0.18361703543245628,0.00851140319519699,-0.8588524445381903,-0.4707407681174499,0.42189661415138646,-0.048844153966063564,-0.4176242083699525,0.32501380092264265,0.011445009451070578,-0.18326189199823514,-0.015776476539692007,13.644324155817776,0.2182858053508011,0.8175220350242945,0.18771328558553707,-0.17280876396088757,0.5326509864360094,0.1544549038937315,-0.05363904274366796,0.12248061786269011,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/ac716b2e76445f0b4ff93fc74f299dd0-dcba9e7453d76fd6d5ef322beb8a35c0:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/ec6ae4ed67e9a1b13a3274a3c0293360-76f94528319abb9bef1b1084ec17fadc:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
18OA0016,"CONST./SEALING/IMPV'T. OF RIVERWALL MAL.-TULLAHAN RIVER (STA.4+885.6 TO STA.5+175.6), FROM ACACIA PS",Flood Control and Drainage,Completed,14.678114,120.9668954,ok,2018,2018,46253534.28,"L.R. TIQUI BUILDERS, INC. (13810)",,,3,471,False,0.5932481309969329,-0.4811555128151378,0.3553856067389678,-0.12576990607617,-0.20874558022570633,0.20737245638183602,-0.0048409092159577335,-0.07140391756442209,-0.08331200084961579,-0.82097530285901,-0.3773591612918023,0.29652208005939473,-0.08083708123240786,-0.19794931913673577,0.2563251039283381,-0.026997777566615727,-0.10394607427748263,-0.059750868578991416,860.823182190564,0.050943831650923574,0.5912652118249547,0.14292778493275907,0.2801101393735441,0.5125499873816967,0.0499783825967461,-0.006040538243576886,0.09005453253455191,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/7e894f78620c11a33fb57b02a5cace69-927640397f845daecb9cd3b4775bc1f8:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/c64765d216e14aeb8edb792636eddb45-54cfd3cc48e084ca7fc4b1e6e0740c55:getPixels,T+B-A+,Scattered signal -- possible partial construction
17NG0062,"CONSTRUCTION OF FLOOD MITIGATION STRUCTURE CONSTRUCTION  OF TUBURAN FLOOD CONTROL, BRGY. TUBURAN , DEL CARMEN, SURIGAO DEL NORTE",Flood Control and Drainage,Completed,9.8248,126.0405,ok,2017,2018,18720043.61,"MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC. (5733)",,,0,99,False,1.609210983964005,-0.8346660697853269,0.5573789462489804,-0.27728712353634655,-0.2488058608450709,0.39633462567910366,0.06526345180540322,-0.11624241698914776,-0.1433665252620617,1.3894690298461783,-1.0127652646056278,0.6894189780779114,-0.3233462865277166,-0.35773247717968837,0.3804100401974545,0.11728347226610171,-0.11740063612104217,-0.19526099388269072,2.157719645476044,-0.5864319534122036,0.8739513887050884,-0.11525457420021172,-0.11407801030636393,0.5135612267062069,0.22019800191819672,-0.06293706296645105,-0.017971955154703536,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/d204416f75eec3c11c338812ddd4acc3-11022c9b02da0917826fa267aa255da8:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/7f4b5ea005b176cad25628941520c4cd-b8abf722b2473ec9f7305c3c6c13f284:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18AI0158,"CONSTN/EXTENSION OF BANK PROTECTION ALONG AGNO RIVER CTRL PROJ, BRGY. TUMANA WEST-CARMENT EAST, ROSA",Flood Control and Drainage,Completed,15.8918167,120.60936,ok,2018,2018,18620426.7,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) (16574),,,3,471,False,-0.22437280008798793,-0.214627735734835,0.18378668383156702,-0.03084105190326796,-0.15860000780177458,0.2159631757596271,-0.012906549877724624,-0.08765338493484072,-0.044529057448805434,0.6195472140290865,-0.3217922621681373,0.2428354613964894,-0.07895680077164799,-0.14869814767120615,0.24724537042156697,0.02087833678474795,-0.09143371528858119,-0.09611886257648243,18.291225532091786,0.6039979583090751,0.8521997092910948,0.20547944273399565,0.5385620857106,0.5133053759396076,0.18168166633285582,0.010408809792250392,0.10020011638364475,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/2596eb007c990dcb524685edbb887d3e-1c76669e7ba7d6d3d45a9cd87af97f4e:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/ed2d65a4c8c11d00a9b443fc97b6902e-f84fa4e7d745fad86b453cb56553a4d9:getPixels,T-B+A+,Built nearby -- moderate coordinate offset
18BH0008,CONSTRUCTION OF MASAYA NORTE FLOOD CONTROL PROJECT (STA. 0+160 - 0+416; STA. 0+159-0+415),Flood Control and Drainage,Completed,16.7008145,121.6232045,ok,2018,2018,43905142.37,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP. ([REVOKED] 38958),,,3,471,False,-4.2672003742605655,-0.3123907092994599,0.37266461563227576,0.060273906332815846,-0.47453184482635313,0.3769715946727403,-0.032822445413619686,-0.2581415885900106,0.002079154386446066,-3.466720622396171,-0.3764067037764401,0.39780271101676334,0.02139600724032309,-0.47369985675169324,0.38613903659694904,-0.008021067562712966,-0.24555021724543832,0.03682263605056067,98.60114876888603,0.017189439070709356,0.6463595815597569,0.1736881182625731,-0.26995568226131567,0.49411903578415506,0.08426740482039752,-0.17062227856889367,0.20751849178404785,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/1b7daabf83503eac62bef047746a2d38-01e124e52e8610165c207509b3e7f2ce:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/d9a1215749e8c269abb26e06e412255f-bc3cf76704deddf0e8ea99f84bcaa981:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
17FK0069,"CONSTRUCTION/REHABILITATION OF  PAWIK BOX CULVERT, MAGALLANES",Flood Control and Drainage,Completed,12.772596,123.858291,ok,2017,2018,9705021.8,CBC CONSTRUCTION & SUPPLY (38169),,,0,99,False,0.9690626731522345,-0.8402472533081914,0.5567549314096562,-0.2834923218985354,-0.3322804836655719,0.3101541869649791,0.06431206366515507,-0.09935337234003197,-0.0549862622029825,0.9912819440984477,-1.1258640163852272,0.763447572890513,-0.36241644349471425,-0.4664596400078502,0.3172572564550466,0.1308775831246513,-0.09636452505423705,-0.1753004676596491,1.3204511638668777,-0.24853319874608698,0.8820211542200972,0.050095334890245154,-0.1771705676918729,0.4133303100705147,0.2037753794722259,-0.06379092717189341,0.09448158659991876,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/67fd2171645f6840ed264557004ccde7-92ffe1094f1d7580157491fb5ef74c44:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/28cd5201f9fc22773b11734e625b127a-8f8d99411475ef5ae2b3d5d06f803519:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18CF0051,"CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS, RECHANNELING/ DREDGING OF DUPINGA RIVER CONTROL, STA. 3+623.78 - STA. 7+953.08, DUPINGA, GABALDON, NUEVA ECIJA",Flood Control and Drainage,Completed,15.5020721,121.3175041,ok,2018,2018,56771644.69,CELSO C. FERRER  CONSTRUCTION CORP. (10643),,,3,471,False,1.9411532379455823,0.13072658537999132,-0.02855274158840414,0.10217384379158716,-0.04674278874037942,0.4330018768194921,-0.16689806808933177,-0.15097673527094962,-0.029083380348416715,2.0527606025783336,0.12816098891280026,-0.024684411964975044,0.10347657694782521,-0.05314128561284837,0.441922107261706,-0.1688055319055379,-0.15642631187567088,-0.02838417071945666,6.048708663248249,0.27344890954494594,0.09024168598180463,0.15712437479108385,0.028683897258756235,0.5941656889021397,-0.10304373936355113,-0.08252687214240433,0.018287613834247686,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/600fb7b620b1f26d29b9fcdb9c99d5c8-90bcf4e2f9eb9e09095665a201b0b9c1:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a31f44d1369811c47f7525740383cf3a-6b0c877fdc0a36a0bd5bd21c5523049d:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18CH0044,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS, UPGRADING OF BOX CULVERT ALOMG JOSE ABAD SANTOS AVENUE (JASA) SAN AGUTIN SECTION, LUBAO, PAMPANGA",Flood Control and Drainage,Completed,14.9247735,120.584905,ok,2018,2018,14691268.89,OMICRON CONSTRUCTION INC.(FORMERLY: OMICRON CONSTRUCTION) (9575),,,3,471,False,-1.9042074099696045,-0.14006289418304127,0.14918625972694335,0.009123365543902109,-0.22169877591056458,0.3738792063560094,-0.08307383016635794,-0.1673255487035992,0.029429783657855726,-0.6494845206288862,-0.4031242921192624,0.34181399224293757,-0.0613102998763249,-0.3217482443711467,0.3984033637343911,-0.02137507165151779,-0.18724349590191242,-0.008030544180089482,1.5291114021747163,-0.012884138770263315,0.6909260722353514,0.09511748476629946,-0.11273559961473137,0.5831695323497057,0.12299485991634429,-0.09681453671306373,0.12223752872885738,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/e026a2969b8f0cdf6767bd20b0610030-254bc404c28db738150689f6ef0f2b23:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a1bfcd7ac342ffa4407455d3dc782dc6-a4d34de6b7fb46be82f6a7531b253561:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
18FB0047,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - CONSTRUCTION OF PAWA FLOOD CONTROL SYSTEM, CAMALIG, ALBAY",Flood Control and Drainage,Completed,13.1260433,123.6644197,ok,2018,2018,32550815.91,"SUNWEST, INC. (FORMERLY: SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION) (15906)",,,3,471,False,0.8480381065433613,-0.8626639827948281,0.6252775059647613,-0.23738647683006678,-0.4285665972642374,0.3553432259727423,0.08873298673693042,-0.14146493176515562,-0.08123438296143456,0.8240785364889094,-0.9049808931530592,0.6606148542876746,-0.24436603886538455,-0.4650498734941686,0.36663492040368656,0.10521319840445881,-0.14987474700956735,-0.09123142028496212,1.2227664594957774,-0.4257208433955585,0.8383658940030722,-0.058855486096557906,-0.2100230916405667,0.43596716959849,0.18697843109853562,-0.09891095187738538,0.10625378296780101,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/28c7dab17326ac3b2245c93c09a3b582-1bc99513df79877fbe5620f241011d55:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/e51c8c0e479303eb85831fdd03cf4d81-412f02df666c0242df836f87ef464fe9:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18OH0047,CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS-IMPROVEMENT OF DRAINAGE,Flood Control and Drainage,Completed,14.5844983,120.9898433,ok,2018,2018,12602098.5,KPGONZALES CONSTRUCTION SUPPLY AND TRADING (38822),,,3,471,False,-21.02487197451533,-0.01404293588119632,0.1125855724379113,0.09854263655671494,-0.2746373742486923,0.4551673520036156,-0.12823208110657852,-0.26018297131707485,0.03161783063339816,30.32568136304747,-0.10493290675453579,0.16689577244121626,0.06196286568668053,-0.2883075831314665,0.3893567316727209,-0.09164242643370263,-0.2152307994048783,0.024759327694803386,3014.1752270006996,0.21355161440830234,0.5494770699421185,0.3229342245048332,0.16287097553602659,0.6662491274803877,0.03821781681142747,-0.04319652437120677,0.37944981560717017,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/85915f04159827ecbdaee0ee1cca1ddd-5b125901e0e5ada80845123d71de944c:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/3b00ad1712fbffcceb98559096db31d3-03ce7ee71457bab410e5e35e796849e6:getPixels,T-B+A+,Built nearby -- moderate coordinate offset
18AJ0023,"CONSTRUCTION OF PROTECTION WORKS ALONG ANGALACAN RIVER, PIAS SECTION, MAPANDAN, PANGASINAN",Flood Control and Drainage,Completed,16.0405695,120.4463659,ok,2018,2018,27737425.78,BET CONSTRUCTION & SUPPLY (31764),,,3,471,False,0.20342870755129913,-0.3845715076591875,0.3606899933452771,-0.02388151431391045,-0.36496385636898765,0.29695385762970844,-0.004144995530564536,-0.15945961358661598,-0.0184094930258119,-1.314159695044324,-0.38831987148286917,0.3623116913084159,-0.026008180174453218,-0.3830535267449416,0.3438318285054988,-0.007569573965469843,-0.1903320426349294,0.000991057651090336,14.371131703223528,0.03359567360527795,0.6960468682734786,0.10559949397691916,-0.06752408768186112,0.5054367479026317,0.0937655726097524,-0.04330587044395506,0.1212490554842968,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/9454d4cbe0576bd76487791d64e1bc63-b04182dd9604a78020c4d12cd63fb098:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/44c8b539658e8dec8d2b6a3f83b513a0-73bb1ffe6c37a6f947f557b79ecc70a9:getPixels,T+B-A+,Scattered signal -- possible partial construction
18CJ0003,"CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS CONSTRUCTION OF SLOPE PROTECTION ALONG MASALASA CREEK, BINAUGANAN-MALIWALO SECTION, TARLAC CITY, TARLAC",Flood Control and Drainage,Completed,15.4998667,120.6059583,ok,2018,2018,18717988.06,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP. (09036),,,3,471,False,0.16333349668426586,-0.5481772166833325,0.4745359696595311,-0.07364124702380143,-0.4342362028053254,0.4627699593659321,0.03315350591316457,-0.24350183473838946,-0.005042686045005026,-0.6412049111021711,-0.37533109772801365,0.3529932799677132,-0.022337817760300267,-0.38548717705548885,0.4352484517723397,-0.016003967577289717,-0.23562278883003368,0.029587977588765628,76.66510789759676,0.06254140660515019,0.6960436429616187,0.1466431170410797,-0.025646493507469593,0.5481038775771856,0.09846919189170004,-0.13222419237717986,0.15995309252117326,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/4835a9ff6a1d85bffdee567b18bb30b4-b566f7c1b3a9b074d236848ed6994c11:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/49f9c4a2df17f7b54a50f62a4f2be9aa-60d0de5daceac39886334889f44403ec:getPixels,T+B-A+,Scattered signal -- possible partial construction
18LH0013,"CONSTRUCTION OF CONRETE REVETMENT ON STEEL SHEET PILES ALONG LIPADAS RIVER, CROSSING BAYABAS, TORIL DISTRICT, DAVAO CITY",Flood Control and Drainage,Completed,7.0208089,125.4916225,ok,2018,2018,47517673.17,ALFREGO BUILDERS & SUPPLY (19284) / RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY) (10433),,,3,471,False,1.0119823636634326,-0.4020840400939038,0.3048651983928234,-0.09721884170108043,-0.2472989600785085,0.3555458598232605,-0.02922773318882991,-0.14066550869943037,0.0017729217629492058,0.44011945702936434,-0.5461744772062178,0.39587851941222574,-0.1502959577939924,-0.2939766880497863,0.34642797971156075,0.006065729574264664,-0.13503582366067574,-0.03173505870039805,6.713861243820156,-0.061585878732616214,0.8395283196075658,0.07472249464571044,-0.011741980445516184,0.5863130092456936,0.18563699374720455,-0.06551431038305164,0.18837120756254985,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/2cfa91d2ccc8c3f325f97898143a6f32-992ea1f2c316bf0ebd2977478d66de0a:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/5bbacaf16c8aba372d173eb896a9745a-deb0202022e652d0d4988bc353a76133:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18CB0055,"LOCAL INFRASTRUCTURE PROGRAM-FLOOD CONTROL AND DRAINAGE-DRAINAGE/PROTECTION WORKS-CONSTRUCTION OF DRAINAGE CANAL, BRGY. POBLACION, MARIVELES, BATAAN",Flood Control and Drainage,Completed,14.4345671,120.4842062,ok,2018,2018,1904732.66,SUPREME BUILDERS CONSTRUCTION AND TRADING (36299),,,3,471,False,-0.6528026635398138,-0.47458782782323045,0.38858850947826434,-0.0859993183449662,-0.3649477423965927,0.4123696288144013,0.0013284221467667352,-0.19835125405810994,0.0032028833060810434,-1.4514572365052063,-0.2978697445683997,0.2851968043463271,-0.012672940222072493,-0.3523722763220799,0.40558382449112085,-0.03363525986299001,-0.2085897605245914,0.025402066547219406,152.28380825335358,0.17359899622154945,0.8371154248223152,0.21876069936897588,-0.002121623929367654,0.6258195794343948,0.24240113832578064,-0.12825644937306643,0.3474006064088936,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/789c38188e4c986023eaa64c584eecbd-24ed9cbc91f590accf2b87fc6dce692e:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/4755fb6fed97472f9f4a2b7e251b41c1-107e1152f134bd7384231fc3c1f1ef07:getPixels,T-B-A+,Built within 150m but coordinate displaced (verify GPS first)
17FK0064,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURE AND DRAIANGE SYSTEM-CONSTRUCTION/REHABILITATION OF BUHATAN RIVER CONTROL, SORSOGON CITY",Flood Control and Drainage,Completed,12.974875,124.050575,ok,2017,2018,44479543.29,C.T. LEONCIO CONSTRUCTION & TRADING (17371),,,0,99,False,1.3924121993289371,-1.0392082615194878,0.670250709546259,-0.3689575519732287,-0.3173816983351142,0.3573886753252143,0.11116264632074563,-0.08976878437280564,-0.15301663180803818,1.2627508452525273,-1.1043886572828803,0.7365714804018664,-0.3678171768810137,-0.40518967061145605,0.37072373770428274,0.14053771659576209,-0.10589614805244678,-0.1786512956396758,2.1092152438307226,-0.36459564987588294,0.900665194755776,-0.026919735314292034,-0.14219210838157528,0.5769338643983006,0.22916860940642653,-0.06842607888709754,0.27668161437974054,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/70f6140e1e437615bab8d57726a28389-d3cee9c2b4afe4957a31d5f093b6095a:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/a08356e25edfc792bfc1329d896f5a44-6e2c5d05f8f3b44c0656bd6e06c37359:getPixels,T+B+A+,Built at coordinate -- construction confirmed
17CE0164,"CONSTRUCTION OF CONCRETE SLOPE PROTECTION WITH STEEL SHEET PILE ALONG TALAVERA RIVER, BRGY. PAGASA, TALAVERA, NUEVA ECIJA",Flood Control and Drainage,Completed,15.5871553,120.9129896,ok,2018,2018,27925633.6,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) (16574),,,3,471,False,1.3574807336924353,-0.1018634231193518,0.12170707080568623,0.019843647686334443,-0.17353683955936386,0.3956327080913005,-0.0818142537827378,-0.16693589572842107,0.01812385614997092,0.8238117856909766,-0.22893944830145346,0.2347377887792296,0.0057983404777761285,-0.28054054516598464,0.39217769142389197,-0.04108448592909862,-0.19512892498471754,0.01796551840757719,55.74495119129413,0.562987446476201,0.6477812557129967,0.20930232054449666,0.39490908598308716,0.5782814887344836,0.11019077542573213,7.551502771674726e-05,0.13259474239857724,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/f919d711d3f30dcfc14c4a4792b12bc0-ab4cd210052abbb138028ac6d544602e:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/7d6f876fc6f09360aae4e50657c12094-943fa0268265f440f0e3b9d6c869c408:getPixels,T+B+A+,Built at coordinate -- construction confirmed
17KI0029,"CONSTRUCTION OF SHORELINE PROTECTION ALONG DIPOLOG - OROQUIETA NATIONAL ROAD IN PLARIDEL, MISAMIS OCCIDENTAL, PLARIDEL, MISAMIS OCCIDENTAL",Flood Control and Drainage,Completed,8.610595,123.725287,ok,2017,2018,47066469.06,RITCHE-NATHALIE BUILDERS & GENERAL MERCHANDISE (27501) / HENSCHA PHILS. INC. (34164),,,0,99,False,0.7737315404267414,-0.5166075749665833,0.3548482338775011,-0.16175934108908227,-0.22087219246528383,0.2998706496540603,0.0005897216283005769,-0.1058930248143357,-0.025071058959741814,-0.06283809036408948,-0.2933128962498254,0.16919863102836993,-0.1241142652214553,-0.042652891220862466,0.2357814226330331,-0.00771643257372787,-0.07456135086032421,-0.061734331218607025,3.545739282119939,0.46352195070548274,0.8362699860588911,0.09939150065574177,0.6183456355372549,0.40434124675095084,0.16196887197736648,0.022145921757258467,0.15734912359956457,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/0fece2fbbd48e71f2c45e755391c2a33-8f0dc81ca928ae5b68ad0b8b595ce179:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/078d8e418c6e8498d1024c5ac499f493-a1a08ced7348a9bd8d9848d013acf4fe:getPixels,T+B-A+,Scattered signal -- possible partial construction
18AJ0076,"CONSTRUCTION OF SOPE PROTECTION WITHIN AGNO RIVER BASIN, SD 1-5, BRGY. MINIEN WEST, STA. BARBARA, PANGASINAN",Flood Control and Drainage,Completed,15.9713902,120.4808007,ok,2018,2018,29983115.76,MSB VITUG CONSTRUCTION (33019),,,3,471,False,1.4282602817345469,-0.6505687642627266,0.4546796301866303,-0.1958891340760964,-0.23738493512826647,0.28838462336235215,0.04551334749633371,-0.09698410281546785,-0.12507324139435616,1.695596215049132,-0.7121135811415434,0.49981486014598797,-0.21229872099555547,-0.2614997912191171,0.32070509750869935,0.0816796132364464,-0.10569780992211622,-0.17489535640209777,29.268402069954526,0.351521733269139,0.8923972508672857,0.15208157480587106,0.4166666476445551,0.5218484400790184,0.29701135672368106,0.0013537091378122597,0.1250000256421418,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/17b43af81667ea245be1bee3e8edbb21-aa540cb6c236e79c948f20701d4b88e5:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/17d24d46d19619ad32c68c5d685fd018-84ab4e72e30b32a26bf69b1be1749c84:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18CK0030,"REHAB/IMPT OF EXISTING DIKE ALONG SAPANG BALEN CREEK (SAN FRANCISCO SECT., L/B & R/B), D/S OF SAPANG",Flood Control and Drainage,Completed,15.3112237,120.6334486,ok,2018,2018,18610867.78,A.C. SOLIVEN CONSTRUCTION & GENERAL MERCHANDISE (19278),,,3,471,False,-0.011884051480083334,-0.34285939521424263,0.2829319289595136,-0.05992746625472909,-0.25048073901987766,0.4155598436851751,-0.044659231695163094,-0.1741979244590818,-0.005977654095594954,0.3007455520424615,-0.6163522960026707,0.4898488346878988,-0.12650346131477205,-0.377898637255494,0.37485523964377593,0.02843501463169356,-0.17030618136088915,-0.06230118787261819,1.481918114573488,-0.1384471386169723,0.7643866033441301,0.04890009706103824,-0.1870427647302887,0.48370217739343646,0.1394272452484816,-0.10858644274696708,0.05102111621197436,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/0f08aebdbe8bf4a9e08d65acc6fba45a-59f93d30c08386e27bd01fa1cfdec48f:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/50afc1308d06ae897b9587c786852ba6-19bedb876a32daca51614e9ad73131c1:getPixels,T-B+A+,Built nearby -- moderate coordinate offset
18FO0029,"CONSTRUCTION/IMPROVEMENT OF CABILOGAN RIVER COURSE (BALANGIBANG SECTION, UPSTREAM)",Flood Control and Drainage,Completed,13.3064699,123.4534958,ok,2018,2018,20483457.97,ELKANKONSTRAK DEVELOPMENT CORPORATION (26220),,,3,471,False,1.4802167320230886,-0.5580944010281684,0.36397839277087146,-0.1941160082572971,-0.18238640058370598,0.2741458164966313,0.017816812140312787,-0.08240739117439982,-0.06956363121661714,1.1063314394547765,-0.8179483779168215,0.5483516280806032,-0.26959674983621834,-0.3012685925720151,0.28551656135700726,0.06796588039021194,-0.08700070086504823,-0.12873210936908439,3.420243533903892,0.014696398958539567,0.8711063376060353,0.07011072680764709,0.03547853507317921,0.4552905933171511,0.20039376925751567,-0.030429304236173627,0.10963026286134835,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/da4f0c5dc205eb78457d1b93b11d9c3a-c17b92ea3fb317d9851f6c36efa6cb23:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/fd634b12c1043f3d18f143b8da286009-1cc8838c68a297d5f26155e300933c78:getPixels,T+B+A+,Built at coordinate -- construction confirmed
18OE0055,"ORGANIZATIONAL OUTCOME 2: PROTECT LIVES AND PROPERTEIS AGAINST MAJOR FLOODS-FLOOD MANAGEMENT PROGRAM-CONSTRUCTION/MAINTENANCE STRUCTURES AND DRAINAGE SYSTEMS BANK IMPROVEMENT (STEEL SHEET PILE) ESTERO DE BINONDO, STA. 0+283.56 TO STA. 0+323.96, MANILA CIT",Flood Control and Drainage,Completed,14.5988782,120.9738371,ok,2018,2018,28823863.28,STO. CRISTO CONSTRUCTION & TRADING INC. (FOR: STO. CRISTO CONSTRUCTION & TRADING) (26096),,,3,471,False,5.340952288651062,0.11202866127864991,-0.003623187553624274,0.10840547372502565,-0.14939533086084852,0.24115676916560239,-0.08224620433332742,-0.09948337732741903,0.0074674170340585004,3.3412544347118254,0.05230324869218787,0.02306483987505705,0.07536808856724495,-0.15490481229353364,0.2770308311414452,-0.0906545345948078,-0.11484223808927738,0.02106861057636693,16415.06825763962,0.3019781255794794,0.44568406414429296,0.25218560183519784,0.11229133286029494,0.5324212678134441,0.022979315263777965,-0.052006000696122656,0.09778044653873151,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/758d1ded642a41684be2508e777d9865-979ab71648aa4ccbfeb784e5e37c390d:getPixels,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/thumbnails/bccb37d662e0531a11fd9f654c0f4805-7329d2533e1201502257d350890437b2:getPixels,T+B+A+,Built at coordinate -- construction confirmed
